pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FC,2021-10-11,99.8,-1.74,5.51,"Doval, Camilo",608369,666808,,ball,,,,,11.0,Corey Seager flies out to center fielder Steven Duggar.,D,L,R,LAD,SF,B,,,0,2,2021,-0.47,1.19,-2.47,3.06,,,,1,8,Bot,,,,,,,-0.9229448821162596,-145.46370233563852,-4.235396024619984,-6.497461799356195,30.417660167115276,-14.44119674564082,3.39,1.51,,,,100.2,2683.0,6.2,660919,457763,592178,456781,446334,543063,664774,621453,573262,54.35,,,,,,,,58,3,Cutter,0,1,0,1,1,0,0,1,Infield shift,Standard,212.0,0.0,0.021,,,,-0.021,,-1,-1,0.235,0.235,23,27,24,27,1,3,3.0,2.0,3.0,1.0,1.07,0.47,-0.47,28.9
FC,2021-10-11,100.6,-1.78,5.34,"Doval, Camilo",608369,666808,,foul,,,,,5.0,Corey Seager flies out to center fielder Steven Duggar.,D,L,R,LAD,SF,S,,,0,1,2021,-0.42,0.98,-0.24,2.35,,,,1,8,Bot,,,,,,,5.308898410318398,-146.62383540444677,-5.421955132075989,-7.1963337375008285,27.919624923408268,-17.000978528551403,3.55,1.63,272.0,85.3,39.0,101.9,2735.0,6.5,660919,457763,592178,456781,446334,543063,664774,621453,573262,54.01,,,,,,,,58,2,Cutter,0,1,0,1,1,0,0,1,Infield shift,Standard,218.0,0.0,-0.056,,,,0.056,88.0,-1,-1,0.235,0.235,23,27,24,27,1,3,3.0,2.0,3.0,1.0,1.23,0.42,-0.42,26.4
SL,2021-10-11,86.5,-1.67,5.58,"Doval, Camilo",608369,666808,,foul,,,,,5.0,Corey Seager flies out to center fielder Steven Duggar.,D,L,R,LAD,SF,S,,,0,0,2021,0.3,0.08,0.06,2.27,,,,1,8,Bot,,,,,,,3.530882513420325,-126.12556005660156,-1.9811085668244732,2.6340401452769022,20.426612966446907,-31.196217222101936,3.55,1.63,230.0,84.7,23.0,87.5,2502.0,6.4,660919,457763,592178,456781,446334,543063,664774,621453,573262,54.14,,,,,,,,58,1,Slider,0,1,0,1,1,0,0,1,Infield shift,Standard,53.0,0.0,-0.043,,,,0.043,88.0,-1,-1,0.235,0.235,23,27,24,27,1,3,3.0,2.0,3.0,1.0,2.91,-0.3,0.3,31.9
SL,2021-10-11,86.6,-1.4,5.64,"Doval, Camilo",607208,666808,field_out,hit_into_play,,,,,9.0,"Trea Turner grounds out sharply, third baseman Evan Longoria to first baseman Kris Bryant.",D,R,R,LAD,SF,X,5.0,ground_ball,2,2,2021,0.56,-0.37,0.36,2.1,,,,0,8,Bot,97.42,149.82,,,,,3.0538373053617196,-126.40173790567692,-1.6886929171689764,5.6579269638785155,18.60443527803717,-36.0918498174403,3.47,1.59,7.0,108.2,-16.0,87.5,2430.0,6.1,660919,457763,592178,456781,446334,543063,664774,621453,573262,54.39,0.226,0.284,0.0,1.0,0.0,0.0,2.0,57,5,Slider,0,1,0,1,1,0,0,1,Standard,Strategic,47.0,-0.062,-0.241,,,0.245,0.241,108.2,-1,-1,0.297,0.297,23,28,24,28,1,3,3.0,2.0,3.0,1.0,3.32,-0.56,-0.56,32.4
FC,2021-10-11,99.0,-1.61,5.34,"Doval, Camilo",607208,666808,,ball,,,,,12.0,"Trea Turner grounds out sharply, third baseman Evan Longoria to first baseman Kris Bryant.",D,R,R,LAD,SF,B,,,1,2,2021,-0.08,0.75,1.11,3.93,,,,0,8,Bot,,,,,,,7.606658473006503,-144.19180669960062,-0.3005832192407303,-2.489831859415166,25.582144023062433,-21.619119391206613,3.23,1.58,,,,100.2,2507.0,6.4,660919,457763,592178,456781,446334,543063,664774,621453,573262,54.13,,,,,,,,57,4,Cutter,0,1,0,1,1,0,0,1,Standard,Strategic,215.0,0.0,0.048,,,,-0.048,,-1,-1,0.297,0.297,23,28,24,28,1,3,3.0,2.0,3.0,1.0,1.53,0.08,0.08,23.9
SL,2021-10-11,87.7,-1.32,5.47,"Doval, Camilo",607208,666808,,ball,,,,,14.0,"Trea Turner grounds out sharply, third baseman Evan Longoria to first baseman Kris Bryant.",D,R,R,LAD,SF,B,,,0,2,2021,0.5,-0.23,2.09,1.91,,,,0,8,Bot,,,,,,,7.222103679184778,-127.61111041033632,-2.0518592670572353,4.052804111904134,24.545424835563043,-34.52252588412769,3.29,1.64,,,,88.1,2365.0,6.4,660919,457763,592178,456781,446334,543063,664774,621453,573262,54.08,,,,,,,,57,3,Slider,0,1,0,1,1,0,0,1,Standard,Strategic,51.0,0.0,0.024,,,,-0.024,,-1,-1,0.297,0.297,23,28,24,28,1,3,3.0,2.0,3.0,1.0,3.18,-0.5,-0.5,29.9
FC,2021-10-11,99.3,-1.68,5.36,"Doval, Camilo",607208,666808,,foul,,,,,2.0,"Trea Turner grounds out sharply, third baseman Evan Longoria to first baseman Kris Bryant.",D,R,R,LAD,SF,S,,,0,1,2021,-0.6,0.98,-0.16,3.19,,,,0,8,Bot,,,,,,,5.567780658059927,-144.7380014350793,-2.95175186650929,-9.52805189077356,26.513856983279616,-17.84247566858975,3.47,1.59,263.0,77.7,47.0,100.9,2470.0,6.6,660919,457763,592178,456781,446334,543063,664774,621453,573262,53.9,,,,,,,,57,2,Cutter,0,1,0,1,1,0,0,1,Standard,Strategic,220.0,0.0,-0.058,,,,0.058,88.0,-1,-1,0.297,0.297,23,28,24,28,1,3,3.0,2.0,3.0,1.0,1.29,0.6,0.6,24.1
SL,2021-10-11,86.7,-1.71,5.45,"Doval, Camilo",607208,666808,,called_strike,,,,,6.0,"Trea Turner grounds out sharply, third baseman Evan Longoria to first baseman Kris Bryant.",D,R,R,LAD,SF,S,,,0,0,2021,0.41,0.07,0.54,2.78,,,,0,8,Bot,,,,,,,4.550784414467809,-126.38131264061312,-0.4502321174694196,3.756125440267267,20.753217770488497,-31.56605408418224,3.47,1.63,,,,87.7,2393.0,6.4,660919,457763,592178,456781,446334,543063,664774,621453,573262,54.13,,,,,,,,57,1,Slider,0,1,0,1,1,0,0,1,Standard,Strategic,63.0,0.0,-0.042,,,,0.042,,-1,-1,0.297,0.297,23,28,24,28,1,3,3.0,2.0,3.0,1.0,2.91,-0.41,-0.41,30.0
FC,2021-10-08,101.0,-1.44,5.45,"Doval, Camilo",669257,666808,field_out,hit_into_play,,,,,11.0,Will Smith pops out sharply to second baseman Donovan Solano.,D,R,R,SF,LAD,X,4.0,popup,0,0,2021,-0.51,1.23,-0.24,3.5,,,,2,9,Top,131.81,171.19,,,,,4.562408438070151,-147.09038716441145,-3.0869611119532223,-8.503977337962608,34.16755177051083,-13.709782435601564,3.3,1.5,80.0,100.4,71.0,101.4,2605.0,6.4,660933,457763,527038,456781,446334,543063,664774,621453,573262,54.09,0.006,0.005,0.0,1.0,0.0,0.0,3.0,63,1,Cutter,4,0,0,4,0,4,0,4,Standard,Strategic,217.0,0.001,-0.269,,,0.006,0.269,100.4,4,-4,0.999,0.001,23,26,24,26,1,3,6.0,2.0,3.0,1.0,0.99,0.51,0.51,25.6
FC,2021-10-08,99.1,-1.38,5.52,"Doval, Camilo",457759,666808,strikeout,swinging_strike,,,,,12.0,Justin Turner strikes out swinging.,D,R,R,SF,LAD,S,2.0,,1,2,2021,-0.36,1.21,0.76,3.82,,,,1,9,Top,,,,,,,6.691477849458964,-144.26406752194885,-2.0600848458347545,-6.512221913623745,32.24911769011457,-14.985472334969892,3.32,1.51,,,,99.4,2612.0,6.4,660933,457763,527038,456781,446334,543063,664774,621453,573262,54.15,,0.0,0.0,1.0,0.0,0.0,,62,4,Cutter,4,0,0,4,0,4,0,4,Standard,Strategic,226.0,0.004,-0.181,,,,0.181,,4,-4,0.995,0.005,23,36,24,37,1,3,6.0,2.0,3.0,1.0,1.1,0.36,0.36,26.6
SL,2021-10-08,88.0,-1.31,5.65,"Doval, Camilo",457759,666808,,ball,,,,,14.0,Justin Turner strikes out swinging.,D,R,R,SF,LAD,B,,,0,2,2021,0.63,-0.4,2.01,0.22,,,,1,9,Top,,,,,,,6.758193647011815,-128.03329483757346,-6.280661357323845,5.68304081482579,24.078834868990786,-35.59476208454749,3.53,1.63,,,,88.4,2462.0,6.3,660933,457763,527038,456781,446334,543063,664774,621453,573262,54.15,,,,,,,,62,3,Slider,4,0,0,4,0,4,0,4,Standard,Strategic,32.0,0.0,0.021,,,,-0.021,,4,-4,0.995,0.005,23,36,24,37,1,3,6.0,2.0,3.0,1.0,3.32,-0.63,-0.63,31.1
SL,2021-10-08,87.2,-1.3,5.65,"Doval, Camilo",457759,666808,,called_strike,,,,,1.0,Justin Turner strikes out swinging.,D,R,R,SF,LAD,S,,,0,1,2021,0.59,-0.17,-0.31,3.33,,,,1,9,Top,,,,,,,1.1687476238763952,-127.08358373217472,0.8968759747092445,6.209152030776492,24.50432491854878,-34.44397754658255,3.5,1.6,,,,87.5,2487.0,6.3,660933,457763,527038,456781,446334,543063,664774,621453,573262,54.24,,,,,,,,62,2,Slider,4,0,0,4,0,4,0,4,Standard,Strategic,58.0,0.0,-0.056,,,,0.056,,4,-4,0.995,0.005,23,36,24,37,1,3,6.0,2.0,3.0,1.0,3.15,-0.59,-0.59,33.2
FC,2021-10-08,100.2,-1.5,5.51,"Doval, Camilo",457759,666808,,called_strike,,,,,6.0,Justin Turner strikes out swinging.,D,R,R,SF,LAD,S,,,0,0,2021,-0.32,1.08,0.59,2.63,,,,1,9,Top,,,,,,,6.562734806943864,-145.7795424101311,-5.191778969332597,-6.058847217794641,32.57216571549416,-15.672673362564776,3.5,1.62,,,,100.8,2495.0,6.5,660933,457763,527038,456781,446334,543063,664774,621453,573262,53.98,,,,,,,,62,1,Cutter,4,0,0,4,0,4,0,4,Standard,Standard,223.0,0.0,-0.043,,,,0.043,,4,-4,0.995,0.005,23,36,24,37,1,3,6.0,2.0,3.0,1.0,1.18,0.32,0.32,26.3
SL,2021-10-08,86.6,-1.26,5.71,"Doval, Camilo",607208,666808,field_out,hit_into_play,,,,,2.0,Trea Turner flies out to center fielder Steven Duggar.,D,R,R,SF,LAD,X,8.0,fly_ball,1,2,2021,1.03,0.0,-0.06,3.17,,,,0,9,Top,131.85,66.78,,,,,0.7634210633869383,-126.19772684474088,0.0410682222019096,10.963280274143647,23.047173856934116,-32.382054875901595,3.47,1.59,329.0,97.0,41.0,87.2,2330.0,6.4,660933,457763,527038,456781,446334,543063,664774,621453,573262,54.15,0.08,0.147,0.0,1.0,0.0,0.0,3.0,61,4,Slider,4,0,0,4,0,4,0,4,Standard,Standard,54.0,0.008,-0.194,,,0.276,0.194,97.0,4,-4,0.987,0.013,23,28,24,28,1,3,6.0,2.0,3.0,1.0,3.01,-1.03,-1.03,33.0
SL,2021-10-08,88.1,-1.4,5.61,"Doval, Camilo",607208,666808,,ball,,,,,14.0,Trea Turner flies out to center fielder Steven Duggar.,D,R,R,SF,LAD,B,,,0,2,2021,0.42,-0.18,1.45,0.35,,,,0,9,Top,,,,,,,6.072328402345971,-128.06633533066568,-6.276043387166511,3.3657200267313856,27.059649128854584,-33.07020284081598,3.39,1.7,,,,88.3,2443.0,6.6,660933,457763,527038,456781,446334,543063,664774,621453,573262,53.95,,,,,,,,61,3,Slider,4,0,0,4,0,4,0,4,Standard,Standard,53.0,0.0,0.024,,,,-0.024,,4,-4,0.987,0.013,23,28,24,28,1,3,6.0,2.0,3.0,1.0,3.13,-0.42,-0.42,31.1
SL,2021-10-08,87.4,-1.34,5.63,"Doval, Camilo",607208,666808,,swinging_strike,,,,,14.0,Trea Turner flies out to center fielder Steven Duggar.,D,R,R,SF,LAD,S,,,0,1,2021,0.51,-0.24,1.18,1.13,,,,0,9,Top,,,,,,,5.018906213141765,-127.18632006580314,-4.224311795890562,4.551256182985825,25.89447859205752,-34.11482195739811,3.47,1.59,,,,87.7,2548.0,6.5,660933,457763,527038,456781,446334,543063,664774,621453,573262,54.05,,,,,,,,61,2,Slider,4,0,0,4,0,4,0,4,Standard,Standard,52.0,0.0,-0.058,,,,0.058,,4,-4,0.987,0.013,23,28,24,28,1,3,6.0,2.0,3.0,1.0,3.22,-0.51,-0.51,28.6
FC,2021-10-08,100.1,-1.54,5.46,"Doval, Camilo",607208,666808,,called_strike,,,,,4.0,Trea Turner flies out to center fielder Steven Duggar.,D,R,R,SF,LAD,S,,,0,0,2021,-0.63,1.14,-0.49,2.83,,,,0,9,Top,,,,,,,4.332181431074628,-145.76556680192434,-4.564924079974914,-9.993704475506432,32.91252309615815,-15.056374726064156,3.37,1.72,,,,99.1,2407.0,5.6,660933,457763,527038,456781,446334,543063,664774,621453,573262,54.91,,,,,,,,61,1,Cutter,4,0,0,4,0,4,0,4,Standard,Standard,220.0,0.0,-0.042,,,,0.042,,4,-4,0.987,0.013,23,28,24,28,1,3,6.0,2.0,3.0,1.0,1.13,0.63,0.63,24.8
SL,2021-10-02,88.8,-1.52,5.69,"Doval, Camilo",543333,666808,strikeout,swinging_strike_blocked,,,,,14.0,Eric Hosmer strikes out swinging.,R,L,R,SF,SD,S,2.0,,1,2,2021,0.55,-0.2,0.56,0.71,,595777.0,545350.0,2,9,Top,,,,,,,3.9718400277259422,-129.28191342380026,-5.774975108553904,5.329197836365566,26.18156662798088,-33.4148861817916,3.55,1.63,,,,89.5,2469.0,6.6,632256,592200,527038,600303,446334,543063,573131,621453,573262,53.85,,0.0,0.0,1.0,0.0,0.0,,66,4,Slider,2,2,2,2,2,2,2,2,Standard,Standard,62.0,0.114,-0.197,,,,0.197,,0,0,0.52,0.48,23,31,24,32,1,0,1.0,1.0,6.0,1.0,3.08,-0.55,0.55,31.4
FC,2021-10-02,99.5,-1.62,5.55,"Doval, Camilo",543333,666808,,foul,,,,,12.0,Eric Hosmer strikes out swinging.,R,L,R,SF,SD,S,,,1,1,2021,-0.13,0.92,0.17,4.13,,595777.0,545350.0,2,9,Top,,,,,,,5.234089089001387,-144.90991837778304,-0.6716368896691949,-3.021616259710046,33.94235830849483,-19.27533411036729,3.55,1.63,422.0,101.6,13.0,99.7,2553.0,6.4,632256,592200,527038,600303,446334,543063,573131,621453,573262,54.13,,,,,,,,66,3,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,222.0,0.0,-0.073,,,,0.073,101.6,0,0,0.52,0.48,23,31,24,32,1,0,1.0,1.0,6.0,1.0,1.38,0.13,-0.13,25.9
SL,2021-10-02,87.3,-1.53,5.73,"Doval, Camilo",543333,666808,,called_strike,,,,,7.0,Eric Hosmer strikes out swinging.,R,L,R,SF,SD,S,,,1,0,2021,0.65,-0.16,-0.5,2.2,,595777.0,545350.0,2,9,Top,,,,,,,1.1502607893491306,-127.40636668682131,-2.167804598668811,7.024558214176851,21.39240627885319,-33.70534842136259,3.76,1.74,,,,88.1,2591.0,6.2,632256,592200,527038,600303,446334,543063,573131,621453,573262,54.3,,,,,,,,66,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,53.0,0.0,-0.048,,,,0.048,,0,0,0.52,0.48,23,31,24,32,1,0,1.0,1.0,6.0,1.0,3.09,-0.65,0.65,30.4
FC,2021-10-02,99.0,-1.7,5.46,"Doval, Camilo",543333,666808,,ball,,,,,11.0,Eric Hosmer strikes out swinging.,R,L,R,SF,SD,B,,,0,0,2021,-0.24,0.98,-1.07,3.07,,595777.0,545350.0,2,9,Top,,,,,,,2.2895468238198604,-144.24126808350312,-3.458827439851618,-3.9080287954753015,31.054535635572996,-17.919058531654574,3.82,1.86,,,,99.7,2588.0,6.4,632256,592200,527038,600303,446334,543063,573131,621453,573262,54.05,,,,,,,,66,1,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,223.0,0.0,0.035,,,,-0.035,,0,0,0.52,0.48,23,31,24,32,1,0,1.0,1.0,6.0,1.0,1.33,0.24,-0.24,22.7
SL,2021-10-02,87.2,-1.61,5.74,"Doval, Camilo",605170,666808,strikeout,called_strike,,,,,2.0,Victor Caratini called out on strikes.,R,L,R,SF,SD,S,2.0,,1,2,2021,0.52,-0.3,-0.24,2.68,,595777.0,545350.0,1,9,Top,,,,,,,2.221467081883768,-127.16927942652364,-0.6648289697212681,5.263522752746718,23.41676948084085,-35.54534239042277,3.22,1.33,,,,87.9,2491.0,6.4,632256,592200,527038,600303,446334,543063,573131,621453,573262,54.14,,0.0,0.0,1.0,0.0,0.0,,65,4,Slider,2,2,2,2,2,2,2,2,Standard,Standard,53.0,0.099,-0.182,,,,0.182,,0,0,0.421,0.579,23,27,24,28,1,3,1.0,1.0,6.0,1.0,3.26,-0.52,0.52,30.5
SL,2021-10-02,87.5,-1.54,5.68,"Doval, Camilo",605170,666808,,swinging_strike,,,,,14.0,Victor Caratini called out on strikes.,R,L,R,SF,SD,S,,,1,1,2021,0.55,-0.29,0.08,1.24,,595777.0,545350.0,1,9,Top,,,,,,,2.7965329871437614,-127.57093563397493,-4.061328817431313,5.495508676293263,23.259553046598683,-34.86322001947926,3.41,1.56,,,,88.5,2624.0,6.6,632256,592200,527038,600303,446334,543063,573131,621453,573262,53.92,,,,,,,,65,3,Slider,2,2,2,2,2,2,2,2,Standard,Standard,49.0,0.0,-0.063,,,,0.063,,0,0,0.421,0.579,23,27,24,28,1,3,1.0,1.0,6.0,1.0,3.23,-0.55,0.55,29.9
FC,2021-10-02,98.7,-1.77,5.48,"Doval, Camilo",605170,666808,,ball,,,,,14.0,Victor Caratini called out on strikes.,R,L,R,SF,SD,B,,,0,1,2021,-0.28,0.96,1.07,2.01,,595777.0,545350.0,1,9,Top,,,,,,,8.427845855466376,-143.45273208867604,-6.273498847941717,-5.739321187634485,31.361618099436075,-17.682026806212058,3.28,1.51,,,,99.5,2480.0,6.7,632256,592200,527038,600303,446334,543063,573131,621453,573262,53.83,,,,,,,,65,2,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,223.0,0.0,0.032,,,,-0.032,,0,0,0.421,0.579,23,27,24,28,1,3,1.0,1.0,6.0,1.0,1.38,0.28,-0.28,22.5
FC,2021-10-02,99.3,-1.86,5.56,"Doval, Camilo",605170,666808,,called_strike,,,,,2.0,Victor Caratini called out on strikes.,R,L,R,SF,SD,S,,,0,0,2021,-0.22,0.99,-0.01,3.45,,595777.0,545350.0,1,9,Top,,,,,,,5.57717658252091,-144.57388233109697,-2.719567374347581,-4.27816615336227,30.59086544238975,-17.838815897622332,3.46,1.59,,,,99.9,2495.0,6.4,632256,592200,527038,600303,446334,543063,573131,621453,573262,54.09,,,,,,,,65,1,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,223.0,0.0,-0.038,,,,0.038,,0,0,0.421,0.579,23,27,24,28,1,3,1.0,1.0,6.0,1.0,1.3,0.22,-0.22,25.0
SL,2021-10-02,87.0,-1.58,5.55,"Doval, Camilo",545350,666808,single,hit_into_play,,,,,14.0,Jake Marisnick singles on a line drive to left fielder Darin Ruf.   Jurickson Profar to 2nd.,R,R,R,SF,SD,X,7.0,line_drive,2,2,2021,0.88,-0.61,0.1,1.45,,,595777.0,1,9,Top,59.86,127.91,,,,,2.24232577965233,-126.78852997711796,-2.429204866381043,9.108653693536606,25.287049901794077,-38.53260920406636,3.55,1.63,166.0,84.8,14.0,88.2,2538.0,6.9,632256,592200,527038,600303,446334,543063,573131,621453,573262,53.61,0.883,0.841,0.9,1.0,1.0,0.0,4.0,64,5,Slider,2,2,2,2,2,2,2,2,Standard,Standard,53.0,-0.077,0.439,,,1.034,-0.439,88.0,0,0,0.498,0.502,23,30,24,30,1,3,1.0,1.0,6.0,1.0,3.61,-0.88,-0.88,29.1
SL,2021-10-02,87.7,-1.51,5.65,"Doval, Camilo",545350,666808,,blocked_ball,,,,,14.0,Jake Marisnick singles on a line drive to left fielder Darin Ruf.   Jurickson Profar to 2nd.,R,R,R,SF,SD,B,,,1,2,2021,0.9,-0.39,2.36,0.39,,,595777.0,1,9,Top,,,,,,,7.514340838711364,-127.55384335152378,-5.807448670928091,8.354997715672262,25.775472416389253,-35.38732190303039,3.49,1.62,,,,88.0,2524.0,6.5,632256,592200,527038,600303,446334,543063,573131,621453,573262,54.02,,,,,,,,64,4,Slider,2,2,2,2,2,2,2,2,Standard,Standard,40.0,0.0,0.041,,,,-0.041,,0,0,0.498,0.502,23,30,24,30,1,3,1.0,1.0,6.0,1.0,3.35,-0.9,-0.9,29.0
FC,2021-10-02,99.4,-1.53,5.54,"Doval, Camilo",545350,666808,,ball,,,,,12.0,Jake Marisnick singles on a line drive to left fielder Darin Ruf.   Jurickson Profar to 2nd.,R,R,R,SF,SD,B,,,0,2,2021,-0.44,1.19,0.87,4.21,,,595777.0,1,9,Top,,,,,,,7.661969117696952,-144.6204194542618,-1.024149516367019,-7.921760773287248,33.90052928981289,-15.484869936015077,3.52,1.6,,,,100.1,2572.0,6.7,632256,592200,527038,600303,446334,543063,573131,621453,573262,53.79,,,,,,,,64,3,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,217.0,0.0,0.02,,,,-0.02,,0,0,0.498,0.502,23,30,24,30,1,3,1.0,1.0,6.0,1.0,1.12,0.44,0.44,26.9
SL,2021-10-02,86.6,-1.37,5.67,"Doval, Camilo",545350,666808,,foul,,,,,14.0,Jake Marisnick singles on a line drive to left fielder Darin Ruf.   Jurickson Profar to 2nd.,R,R,R,SF,SD,S,,,0,1,2021,0.67,-0.19,0.97,2.2,,,595777.0,1,9,Top,,,,,,,4.2301652201056585,-126.2106352028212,-1.771049553385205,6.482743096409602,23.291481331694776,-34.093599842239925,3.55,1.63,168.0,62.1,42.0,87.0,2338.0,6.2,632256,592200,527038,600303,446334,543063,573131,621453,573262,54.26,,,,,,,,64,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,27.0,0.0,-0.054,,,,0.054,88.0,0,0,0.498,0.502,23,30,24,30,1,3,1.0,1.0,6.0,1.0,3.2,-0.67,-0.67,28.6
FC,2021-10-02,98.7,-1.81,5.43,"Doval, Camilo",545350,666808,,called_strike,,,,,5.0,Jake Marisnick singles on a line drive to left fielder Darin Ruf.   Jurickson Profar to 2nd.,R,R,R,SF,SD,S,,,0,0,2021,-0.35,0.84,-0.13,2.58,,,595777.0,1,9,Top,,,,,,,5.433950938761915,-143.7504781864445,-4.333252481588643,-6.082523461734806,30.594713773795192,-19.70912231361518,3.52,1.68,,,,99.9,2517.0,6.7,632256,592200,527038,600303,446334,543063,573131,621453,573262,53.78,,,,,,,,64,1,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,222.0,0.0,-0.041,,,,0.041,,0,0,0.498,0.502,23,30,24,30,1,3,1.0,1.0,6.0,1.0,1.48,0.35,0.35,23.4
SL,2021-10-02,87.7,-1.48,5.63,"Doval, Camilo",673490,666808,field_out,hit_into_play,,,,,14.0,Ha-Seong Kim lines out to left fielder Darin Ruf.,R,R,R,SF,SD,X,7.0,line_drive,0,2,2021,0.85,-0.18,0.88,1.88,,,595777.0,0,9,Top,93.36,94.68,,,,,3.970338878091923,-127.76486171170288,-2.644014908141654,8.601506606827694,23.787159633585308,-33.849116359517424,3.29,1.49,273.0,79.9,24.0,88.2,2536.0,6.3,632256,592200,527038,600303,446334,543063,573131,621453,573262,54.17,0.546,0.519,0.0,1.0,0.0,0.0,4.0,63,3,Slider,2,2,2,2,2,2,2,2,Standard,Standard,51.0,0.08,-0.163,,,0.66,0.163,88.0,0,0,0.418,0.582,23,25,24,26,1,3,1.0,1.0,6.0,1.0,3.11,-0.85,-0.85,29.7
SL,2021-10-02,87.1,-1.59,5.57,"Doval, Camilo",673490,666808,,swinging_strike,,,,,13.0,Ha-Seong Kim lines out to left fielder Darin Ruf.,R,R,R,SF,SD,S,,,0,1,2021,0.43,-0.31,-0.16,1.07,,,595777.0,0,9,Top,,,,,,,2.5660158162753497,-126.90246023371148,-4.036450033948917,4.111941662762207,25.23139676563092,-34.94514728484579,3.29,1.49,,,,87.3,2431.0,6.3,632256,592200,527038,600303,446334,543063,573131,621453,573262,54.22,,,,,,,,63,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,38.0,0.0,-0.058,,,,0.058,,0,0,0.418,0.582,23,25,24,26,1,3,1.0,1.0,6.0,1.0,3.3,-0.43,-0.43,25.8
SL,2021-10-02,85.8,-1.7,5.58,"Doval, Camilo",673490,666808,,called_strike,,,,,5.0,Ha-Seong Kim lines out to left fielder Darin Ruf.,R,R,R,SF,SD,S,,,0,0,2021,0.59,-0.13,0.0,2.59,,,595777.0,0,9,Top,,,,,,,2.8379484073813512,-124.96848312711973,-0.5930362328271713,5.730525603152872,23.477539460216533,-33.59720489979442,3.22,1.39,,,,86.5,2487.0,6.5,632256,592200,527038,600303,446334,543063,573131,621453,573262,53.97,,,,,,,,63,1,Slider,2,2,2,2,2,2,2,2,Standard,Standard,58.0,0.0,-0.038,,,,0.038,,0,0,0.418,0.582,23,25,24,26,1,3,1.0,1.0,6.0,1.0,3.2,-0.59,-0.59,25.3
FC,2021-10-02,98.1,-1.68,5.52,"Doval, Camilo",595777,666808,single,hit_into_play,,,,,5.0,Jurickson Profar singles on a line drive to right fielder Mike Yastrzemski.,R,L,R,SF,SD,X,9.0,line_drive,0,0,2021,-0.51,1.07,-0.11,2.44,,,,0,9,Top,167.95,93.3,,,,,5.417644774721597,-142.88237529069653,-5.408282404286896,-8.097730639026945,29.25649980914853,-16.466234836732113,3.37,1.53,209.0,89.5,14.0,99.0,2604.0,6.5,632256,592200,527038,600303,446334,543063,573131,621453,573262,53.99,0.949,0.9,0.9,1.0,1.0,0.0,4.0,62,1,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,221.0,-0.082,0.45,,,1.113,-0.45,89.5,0,0,0.5,0.5,23,28,24,28,1,3,1.0,1.0,6.0,1.0,1.27,0.51,-0.51,23.4
